dataResourceUid,dataResourceName,images,dcterms:modified,dcterms:language,dcterms:license,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,associatedOccurrences,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,raw_scientificName,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,measurementDeterminedDate,recordedByID,identifiedByID,videos,species,subfamily,eventType,measurementRemarks,measurementValue,relationshipRemarks,superfamily,relationshipOfResource,measurementMethod,identifier,provenance,sounds,recordID,rights,source,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,degreeOfEstablishment,relatedResourceID,images,dcterms:type
dr1411,iNaturalist Australia,289fadfa-6bf7-4e57-a468-f005bdf97252,2024-08-07T17:29:52Z,,CC-BY-NC 4.0 (Int),duke_n,,,https://www.inaturalist.org/observations/199180532,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/199180532,199180532,,duke_n,,,,,,,,,PRESENT,,,,,,,Jumped into canopy of tree and scrambled down and briefly fed on sap. Quite loud when crashing into canopy.,,,cab73966-9daf-4bbb-87ac-fa7af73f4370,,,,,,,2023-09-24T20:20:00Z,20:20:00+10:00,267,267,2023,9,24,2023/09/24 8:20 PM,,,,,,,,,,,,,,Australia,AU,Victoria,,,,"Powelltown VIC 3797, Australia",,,,,,,,,,,-37.835162,145.808705,EPSG:4326,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451035330,,,duke_n,2024-02-13T10:16:45Z,,research,,42742,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,97e5c090-6ae4-4045-97d1-070c50cb8860,,,,,,,,,,289fadfa-6bf7-4e57-a468-f005bdf97252,
dr1411,iNaturalist Australia,a6532df1-91bb-42bb-9def-15c15f23abcd | e999fabd-4f8d-49f9-8f1e-a95e36cd13f0,2025-11-12T23:21:46Z,,CC0,Simon Tonge,,,https://www.inaturalist.org/observations/243153522,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/243153522,243153522,,Simon Tonge,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2024-08-02T09:44:00Z,09:44:00+10:00,215,215,2024,8,2,2024/08/02 9:44 AM,,,,,,,,,,,,,,Australia,AU,Victoria,,,,"Yellingbo Nature Conservation Reserve, Victoria, Australia",,,,,,,,,,,-37.832978,145.481089,EPSG:4326,2277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543308347,,,Simon Tonge,2024-09-21T18:46:07Z,,research,,42742,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,7a646013-0e6d-47b3-8a0a-12cb832b3fd1,,,,,,,,,,a6532df1-91bb-42bb-9def-15c15f23abcd | e999fabd-4f8d-49f9-8f1e-a95e36cd13f0,
dr1411,iNaturalist Australia,6e59fad8-043c-4711-a530-190b8936b802,2025-01-01T22:05:15Z,,CC-BY-NC 4.0 (Int),duke_n,,,https://www.inaturalist.org/observations/199180544,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/199180544,199180544,,duke_n,,,,,,,,,PRESENT,,,,,,,,,,97e5c090-6ae4-4045-97d1-070c50cb8860,,,,,,,2023-09-23T21:49:00Z,21:49:00+10:00,266,266,2023,9,23,2023/09/23 9:49 PM,,,,,,,,,,,,,,Australia,AU,Victoria,,,,"Powelltown VIC 3797, Australia",,,,,,,,,,,-37.835827,145.808503,EPSG:4326,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451035346,,,duke_n,2024-02-13T10:16:49Z,,research,,42742,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,cab73966-9daf-4bbb-87ac-fa7af73f4370,,,,,,,,,,6e59fad8-043c-4711-a530-190b8936b802,
dr1411,iNaturalist Australia,8e559fd6-03ac-4726-abe4-5899604a8d8a,2026-03-23T05:33:57Z,,CC-BY-NC 4.0 (Int),Tim Henderson,,,https://www.inaturalist.org/observations/138102652,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/138102652,138102652,,Tim Henderson,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,2022-08-25T22:49:00Z,22:49:00+10:00,237,237,2022,8,25,2022/08/25 10:49 PM,,,,,,,,,,,,,,Australia,AU,Victoria,,,,"Toorongo VIC 3833, Australia",,,,,,,,,,,-37.777885,146.082596,EPSG:4326,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304362831,,,Tim Henderson,2022-10-09T11:52:30Z,,research,,42742,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,930b90c8-35ca-4b9f-8457-d6f74480ac8d,,,,,,,,,,8e559fd6-03ac-4726-abe4-5899604a8d8a,
dr1411,iNaturalist Australia,bb5a2120-dd61-48bb-90e0-7201fd12bb47,2026-03-23T05:33:33Z,,CC-BY-NC 4.0 (Int),Tim Henderson,,,https://www.inaturalist.org/observations/330691490,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/330691490,330691490,,Tim Henderson,,,,,,,,,PRESENT,,,,,,,Also noted feral cat and fox within vicinity.,,,,,,,,,,2025-10-29T21:14:00Z,21:14:00+11:00,302,302,2025,10,29,2025/10/29 9:14 PM,,,,,,,,,,,,,,Australia,AU,Victoria,,,,"Gentle Annie VIC 3833, Australia",,,,,,,,,,,-37.930673,145.848142,EPSG:4326,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737937546,,,Tim Henderson,2025-12-14T08:41:50Z,,research,,42742,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,d6281ce4-ad02-4b8e-ad59-6a398a9d7dd7,,,,,,,,,,bb5a2120-dd61-48bb-90e0-7201fd12bb47,
dr1902,Earth Guardians Weekly Feed,12e8344e-961c-48fa-a7d6-6e1d3ca60236 | d3c8135f-6468-4000-b923-570f106e42ca,,,CC-BY-NC 4.0 (Int),,,,,,,,,,,,HUMAN_OBSERVATION,,,"{""avgPhotoRating"":""0.0""}",,,questagame-120653,<a href='https://bee.questagame.com/#/profile/11351?questagame_user_id=11351'> ShinyLizard | questagame.com</a>,,,,,,,,,PRESENT,,,,,,,Couple seen in tree on dusk. Quick pic as they quickly flashed away. ,,,ff814a53-6f1c-4ffa-9685-5116f3f0bb18,,,,,,,2017-11-15T21:03:00Z,,319,319,2017,11,15,,,,,,,,,,,,,,,Australia,AU,Victoria,,,,,,,,,,,,,,,-37.844547,146.247852,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""https://bee.questagame.com/#/profile/11351?questagame_user_id=11351"">ShinyLizard (Low)</a>",,,<a href='https://bee.questagame.com/#/expert/pastwork/120653/comments?search=true&sighting_source_id=120653&_k=1vxxpo'>Challenge ID?</a>,,,2440054,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri Mccoy  1867,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,,,species,,"McCoy, 1867",Leadbeater's Possum,,,,Mammals,,,,,Gymnobelideus leadbeateri,,,,,,,,,,Individual sightings,,606a4e85-6bac-4d35-9582-1256f204ca18,,,,,,,,,,12e8344e-961c-48fa-a7d6-6e1d3ca60236 | d3c8135f-6468-4000-b923-570f106e42ca,
dr22499,"Museum of Comparative Zoology, Harvard University",,2024-06-03T16:39:45,,CC-BY-NC 4.0 (Int),President and Fellows of Harvard College,,,http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:51717,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Mamm,,"Museum of Comparative Zoology, Harvard University",PRESERVED_SPECIMEN,,,"""{""""sex"""":""""female""""}""",MCZ:Mamm:51717,51717,,J. Thompson,1,,,FEMALE,,,,,PRESENT,skull (dry); skin (dry),unknown,,,,additional number=C5583,sex: female,,,,,,,,,,1964-03-20T00:00:00Z,,80,80,1964,3,20,20 March 1964,,,,,,,,,http://vocab.getty.edu/tgn/7006238,,,,,Australia,AU,Victoria,,,"Tommy's Bend, 6 miles east of Marysville","Australia:  Victoria, Tommy's Bend, 6 / mi. E. of Marysville",,,,,,,,,,,-37.53132,145.82166,EPSG:4326,1936.0,1e-05,,,,decimal degrees,,,,,GEOLocate,GEOLocate,verified by MCZ collection,,,,,,,,,,,,,,,,,,,,,,,[no agent data],,,,"""See correspondence with Norman A. Wakefield. | original ledger entry notes: """"Exchange from National Museum Victoria / Kept in captivity from from 30/X/61 to 20/XII/64""""""",,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,"Gymnobelideus leadbeateri McCoy, 1867",Gymnobelideus leadbeateri,,,,,,,Animalia Chordata Mammalia Marsupialia Petauridae Gymnobelideus leadbeateri,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,ICZN,ACCEPTED,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,,,5b4303e1-66f8-44ad-bcd8-2f3aa40c8f17,,,,,,,,,,,
dr22510,"Observation.org, Nature data from around the World",,2014-01-18T11:30Z,,CC-BY-NC 4.0 (Int),Stichting Observation International,,,,,,,,,,,HUMAN_OBSERVATION,,,,https://observation.org/observation/69892980,,,User 72231,2,,,,"{""concept"": ""Unknown"", ""lineage"": [""Unknown""]}",,,,PRESENT,,,,,,,,,,556633c5-3398-475f-b808-ed6c80cd3c32,,,,,,,2012-07-17T00:00:00Z,,199,199,2012,7,17,,unknown,,,,,,,,,,,,,Australia,AU,Victoria,,,Victoria,,,,,,,,,,,,-37.74,146.16,EPSG:4326,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approved | Automated,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,ACCEPTED,,,,,,,Gymnobelideus leadbeateri,,Observation,,,,,,,,,,6161be1e-7da4-46d6-80fc-d2fe7bc83f58,,,,,,,,,,,
dr22510,"Observation.org, Nature data from around the World",,2013-12-26T19:06Z,,CC-BY-NC 4.0 (Int),Stichting Observation International,,,,,,,,,,,HUMAN_OBSERVATION,,,,https://observation.org/observation/69464876,,,User 72231,1,,,,"{""concept"": ""Unknown"", ""lineage"": [""Unknown""]}",,,,PRESENT,,,,,,,,,,,,,,,,,2012-06-25T00:00:00Z,,177,177,2012,6,25,,unknown,,,,,,,,,,,,,Australia,AU,Victoria,,,Victoria,,,,,,,,,,,,-37.78,145.98,EPSG:4326,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approved | Expert | Evidence,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,ACCEPTED,,,,,,,Gymnobelideus leadbeateri,,Observation,,,,,,,,,,e5bd9681-bcae-42b6-92bf-6ac6451ec4e2,,,,,,,,,,,
dr22510,"Observation.org, Nature data from around the World",,2013-12-26T19:06Z,,CC-BY-NC 4.0 (Int),Stichting Observation International,,,,,,,,,,,HUMAN_OBSERVATION,,,,https://observation.org/observation/69652952,,,User 72231,3,,,,"{""concept"": ""Unknown"", ""lineage"": [""Unknown""]}",,,,PRESENT,,,,,,,,,,6161be1e-7da4-46d6-80fc-d2fe7bc83f58,,,,,,,2012-07-06T00:00:00Z,,188,188,2012,7,6,,unknown,,,,,,,,,,,,,Australia,AU,Victoria,,,Victoria,,,,,,,,,,,,-37.74,146.16,EPSG:4326,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approved | Expert | Evidence,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,ACCEPTED,,,,,,,Gymnobelideus leadbeateri,,Observation,,,,,,,,,,556633c5-3398-475f-b808-ed6c80cd3c32,,,,,,,,,,,
dr22510,"Observation.org, Nature data from around the World",,2014-01-18T11:30Z,,CC-BY-NC 4.0 (Int),Stichting Observation International,,,,,,,,,,,HUMAN_OBSERVATION,,,,https://observation.org/observation/69892525,,,User 72231,1,,,,"{""concept"": ""Adult"", ""lineage"": [""Adult""]}",,,,PRESENT,,,,,,,,,,,,,,,,,2012-07-17T00:00:00Z,,199,199,2012,7,17,,unknown,,,,,,,,,,,,,Australia,AU,Victoria,,,Victoria,,,,,,,,,,,,-37.73,146.23,EPSG:4326,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approved | Automated,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,Gymnobelideus leadbeateri,Gymnobelideus leadbeateri,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,ACCEPTED,,,,,,,Gymnobelideus leadbeateri,,Observation,,,,,,,,,,e03f815c-bdbc-44bc-8963-0bc91ff675b9,,,,,,,,,,,
dr340,Australian Museum provider for OZCAM,,2025-05-19,,CC-BY 3.0 (Au),,,,,,,,AM,Mammalogy,,,PRESERVED_SPECIMEN,,,,,M.52447.002,,Taronga Zoo Wildlife Hospital,,,,,,,,,PRESENT,,,,,,"ecatalogue.irn:2562991,urn:catalog:AM:Mammalogy:M.52447.002",,,,,,,,urn:australianmuseum.net.au:Events:1259354,,,2002-12-10T00:00:00Z,,344,344,2002,12,10,,,Pathology,,,,,,,,,,,,,,,,,,Ex Taronga Zoo Wildlife Hospital,,,,,,,,,,"Ex Taronga Zoo Wildlife Hospital 10/12/2002 - 10/12/2002, Taronga Zoo Wildlife Hospital(Collector and donor), Pathology, Accession",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,"Gymnobelideus leadbeateri McCoy, 1867",Gymnobelideus leadbeateri,"Gymnobelideus leadbeateri McCoy, 1867",,,"McCoy, 1867",,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,Published dataset,,94d6577f-ba2c-4919-b3fa-585566c96a64,,,,,,,,,,,
dr340,Australian Museum provider for OZCAM,,2025-05-19,,CC-BY 3.0 (Au),,,,,,,,AM,Mammalogy,,,PRESERVED_SPECIMEN,,,,,M.52388.002,,Taronga Zoo Wildlife Hospital,,,,,,,,,PRESENT,,,,,,"ecatalogue.irn:2562807,urn:catalog:AM:Mammalogy:M.52388.002",,,,,,,,urn:australianmuseum.net.au:Events:1259313,,,2001-09-16T00:00:00Z,,259,259,2001,9,16,,,Pathology,,,,,,,,,,,,,,,,,,Ex Taronga Zoo Wildlife Hospital,,,,,,,,,,"Ex Taronga Zoo Wildlife Hospital 16/09/2001 - 16/09/2001, Taronga Zoo Wildlife Hospital(Collector and donor), Pathology, Accession",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,"Gymnobelideus leadbeateri McCoy, 1867",Gymnobelideus leadbeateri,"Gymnobelideus leadbeateri McCoy, 1867",,,"McCoy, 1867",,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,Published dataset,,30296a23-a94f-4b23-b36d-4cc4ab2394e5,,,,,,,,,,,
dr340,Australian Museum provider for OZCAM,,2025-05-15,,CC-BY 3.0 (Au),,,,,,,,AM,Mammalogy,,,PRESERVED_SPECIMEN,,,,,M.53987.001,,"S. Banks, L. Neaves, S. Ingleby & M.D.B. Eldridge",,,,,,,,,PRESENT,,,,,,"ecatalogue.irn:2929509,urn:catalog:AM:Mammalogy:M.53987.001",,,,,,,,urn:australianmuseum.net.au:Events:1344341,,,,,,,,,,,,found dead,,,,,,,,OCEANIA,,,,Australia,AU,Victoria,,,,"Victorian Central Highlands, Cambarville area, no further locality data",,,,,,,,,,"Australia, Victoria, Victorian Central Highlands, Cambarville area, no further locality data, Banks, Dr Sam - Australian National University - Fenner School of Environment and Society(Collector), Neaves, Dr Linda - Australian Museum - Wildlife Genetics & Microscopy Unit(Presenter), Ingleby, Dr Sandy - Australian Museum - Mammalogy(Courier to AM premises), Eldridge, Dr Mark Derek Bruce - Australian Museum - Terrestrial Vertebrates-Mammals(Courier to AM premises), found dead, Accession",,,,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,"Gymnobelideus leadbeateri McCoy, 1867",Gymnobelideus leadbeateri,"Gymnobelideus leadbeateri McCoy, 1867",,,"McCoy, 1867",,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,Published dataset,,2ffce493-f60f-438a-9106-7b37a7929574,,,,,,,,,,,
dr340,Australian Museum provider for OZCAM,,2025-05-19,,CC-BY 3.0 (Au),,,,,,,,AM,Mammalogy,,,PRESERVED_SPECIMEN,,,,,M.52416.002,,Taronga Zoo Wildlife Hospital,,,,,,,,,PRESENT,,,,,,"ecatalogue.irn:2562895,urn:catalog:AM:Mammalogy:M.52416.002",,,,,,,,urn:australianmuseum.net.au:Events:1259332,,,2002-05-13T00:00:00Z,,133,133,2002,5,13,,,Pathology,,,,,,,,,,,,,,,,,,Ex Taronga Zoo Wildlife Hospital,,,,,,,,,,"Ex Taronga Zoo Wildlife Hospital 13/05/2002 - 13/05/2002, Taronga Zoo Wildlife Hospital(Collector and donor), Pathology, Accession",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,"Gymnobelideus leadbeateri McCoy, 1867",Gymnobelideus leadbeateri,"Gymnobelideus leadbeateri McCoy, 1867",,,"McCoy, 1867",,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,Published dataset,,534b5bc6-069f-4008-858e-29c2d1f28a4c,,,,,,,,,,,
dr340,Australian Museum provider for OZCAM,,2025-05-19,,CC-BY 3.0 (Au),,,,,,,,AM,Mammalogy,,,PRESERVED_SPECIMEN,,,,,M.52311.001,,Taronga Zoo Wildlife Hospital,,,,,,,,,PRESENT,,,,,,"ecatalogue.irn:2562538,urn:catalog:AM:Mammalogy:M.52311.001",,,,,,,,urn:australianmuseum.net.au:Events:1259260,,,2000-05-11T00:00:00Z,,132,132,2000,5,11,,,Pathology,,,,,,,,,,,,,,,,,,Ex Taronga Zoo Wildlife Hospital,,,,,,,,,,"Ex Taronga Zoo Wildlife Hospital 11/05/2000 - 11/05/2000, Taronga Zoo Wildlife Hospital(Collector and donor), Pathology, Accession",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,"Gymnobelideus leadbeateri McCoy, 1867",Gymnobelideus leadbeateri,"Gymnobelideus leadbeateri McCoy, 1867",,,"McCoy, 1867",,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,Published dataset,,34d5beab-8b0a-4962-be8b-02ab9a39f1b9,,,,,,,,,,,
dr340,Australian Museum provider for OZCAM,,2025-05-16,,CC-BY 3.0 (Au),,,,,,,,AM,Mammalogy,,,PRESERVED_SPECIMEN,,,,,M.9489.002,,R. Warneke,,,,,,,,,PRESENT,,,,,,"ecatalogue.irn:2585324,urn:catalog:AM:Mammalogy:M.9489.002",,,,0a506a17-3623-48f4-927a-940144361c97,,,,urn:australianmuseum.net.au:Events:1089445,,,1970-11-12T00:00:00Z,,316,316,1970,11,12,,,,,,,,,,,,,,,Australia,AU,Victoria,,,,MT ERICA 25 MLS NE WARRAGUL,,,,,,,,,,"Australia, Victoria, MT ERICA 25 MLS NE WARRAGUL (37° 52' 34"" S, 146° 20' 38"" E) 12/11/1970 - 12/11/1970, Field Collected - Terrestrial",-37.87611,146.34389,EPSG:4326,10000.0,,,"37° 52' 34"" S","146° 20' 38"" E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,"Gymnobelideus leadbeateri McCoy, 1867",Gymnobelideus leadbeateri,"Gymnobelideus leadbeateri McCoy, 1867",,,"McCoy, 1867",,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,Published dataset,,eea17e68-ef4d-407a-989a-a143c7ef7cb9,,,,,,,,,,,
dr340,Australian Museum provider for OZCAM,,2025-06-25,,CC-BY 3.0 (Au),,,,,,,,AM,Mammalogy,,,PRESERVED_SPECIMEN,,,,,M.36993.001,,,,,,,,,,,PRESENT,,,,,,"ecatalogue.irn:1345776,urn:catalog:AM:Mammalogy:M.36993.001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ex captive (captive bred) 16/09/2001 - 16/09/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://biodiversity.org.au/afd/taxa/d051536b-5b94-4317-a2b0-344a2ef25616,"Gymnobelideus leadbeateri McCoy, 1867",Gymnobelideus leadbeateri,"Gymnobelideus leadbeateri McCoy, 1867",,,"McCoy, 1867",,,,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Gymnobelideus,,leadbeateri,,species,,"McCoy, 1867",Leadbeater's Possum,,,,,,,,,Gymnobelideus leadbeateri,,,,,,,,,,Published dataset,,3404577d-9825-49d9-a5c3-31c5186c30ed,,,,,,,,,,,
